station_id,station_name,line,day_type,time_slot,crowd_level,crowd_score
C01,Yoyogi uehara,Chiyoda,holiday,05:00,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,05:30,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,06:00,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,06:30,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,07:00,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,07:30,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,08:00,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,08:30,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,09:00,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,09:30,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,10:00,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,10:30,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,11:00,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,11:30,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,12:00,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,12:30,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,13:00,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,13:30,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,14:00,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,14:30,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,15:00,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,15:30,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,16:00,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,16:30,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,17:00,2,0.2
C01,Yoyogi uehara,Chiyoda,holiday,17:30,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,18:00,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,18:30,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,19:00,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,19:30,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,20:00,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,20:30,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,21:00,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,21:30,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,22:00,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,22:30,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,23:00,1,0.0
C01,Yoyogi uehara,Chiyoda,holiday,23:30,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,05:00,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,05:30,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,06:00,2,0.2
C01,Yoyogi uehara,Chiyoda,weekday,06:30,2,0.2
C01,Yoyogi uehara,Chiyoda,weekday,07:00,3,0.4
C01,Yoyogi uehara,Chiyoda,weekday,07:30,3,0.4
C01,Yoyogi uehara,Chiyoda,weekday,08:00,3,0.4
C01,Yoyogi uehara,Chiyoda,weekday,08:30,3,0.4
C01,Yoyogi uehara,Chiyoda,weekday,09:00,2,0.2
C01,Yoyogi uehara,Chiyoda,weekday,09:30,2,0.2
C01,Yoyogi uehara,Chiyoda,weekday,10:00,2,0.2
C01,Yoyogi uehara,Chiyoda,weekday,10:30,2,0.2
C01,Yoyogi uehara,Chiyoda,weekday,11:00,2,0.2
C01,Yoyogi uehara,Chiyoda,weekday,11:30,2,0.2
C01,Yoyogi uehara,Chiyoda,weekday,12:00,2,0.2
C01,Yoyogi uehara,Chiyoda,weekday,12:30,2,0.2
C01,Yoyogi uehara,Chiyoda,weekday,13:00,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,13:30,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,14:00,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,14:30,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,15:00,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,15:30,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,16:00,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,16:30,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,17:00,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,17:30,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,18:00,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,18:30,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,19:00,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,19:30,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,20:00,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,20:30,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,21:00,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,21:30,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,22:00,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,22:30,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,23:00,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,23:30,1,0.0
C01,Yoyogi uehara,Chiyoda,weekday,24:00:00,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,05:00,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,05:30,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,06:00,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,06:30,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,07:00,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,07:30,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,08:00,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,08:30,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,09:00,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,09:30,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,10:00,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,10:30,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,11:00,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,11:30,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,12:00,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,12:30,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,13:00,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,13:30,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,14:00,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,14:30,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,15:00,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,15:30,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,16:00,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,16:30,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,17:00,2,0.2
C02,Yoyogi koen,Chiyoda,holiday,17:30,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,18:00,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,18:30,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,19:00,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,19:30,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,20:00,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,20:30,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,21:00,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,21:30,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,22:00,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,22:30,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,23:00,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,23:30,1,0.0
C02,Yoyogi koen,Chiyoda,holiday,24:00:00,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,05:00,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,05:30,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,06:00,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,06:30,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,07:00,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,07:30,3,0.4
C02,Yoyogi koen,Chiyoda,weekday,08:00,3,0.4
C02,Yoyogi koen,Chiyoda,weekday,08:30,3,0.4
C02,Yoyogi koen,Chiyoda,weekday,09:00,3,0.4
C02,Yoyogi koen,Chiyoda,weekday,09:30,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,10:00,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,10:30,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,11:00,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,11:30,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,12:00,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,12:30,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,13:00,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,13:30,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,14:00,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,14:30,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,15:00,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,15:30,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,16:00,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,16:30,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,17:00,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,17:30,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,18:00,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,18:30,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,19:00,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,19:30,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,20:00,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,20:30,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,21:00,2,0.2
C02,Yoyogi koen,Chiyoda,weekday,21:30,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,22:00,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,22:30,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,23:00,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,23:30,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,24:00:00,1,0.0
C02,Yoyogi koen,Chiyoda,weekday,24:30:00,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,05:00,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,05:30,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,06:00,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,06:30,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,07:00,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,07:30,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,08:00,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,08:30,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,09:00,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,09:30,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,10:00,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,10:30,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,11:00,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,11:30,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,12:00,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,12:30,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,13:00,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,13:30,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,14:00,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,14:30,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,15:00,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,15:30,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,16:00,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,16:30,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,17:00,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,17:30,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,18:00,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,18:30,2,0.2
C03,Meiji jingumae,Chiyoda,holiday,19:00,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,19:30,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,20:00,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,20:30,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,21:00,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,21:30,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,22:00,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,22:30,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,23:00,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,23:30,1,0.0
C03,Meiji jingumae,Chiyoda,holiday,24:00:00,1,0.0
C03,Meiji jingumae,Chiyoda,weekday,05:00,1,0.0
C03,Meiji jingumae,Chiyoda,weekday,05:30,1,0.0
C03,Meiji jingumae,Chiyoda,weekday,06:00,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,06:30,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,07:00,3,0.4
C03,Meiji jingumae,Chiyoda,weekday,07:30,3,0.4
C03,Meiji jingumae,Chiyoda,weekday,08:00,3,0.4
C03,Meiji jingumae,Chiyoda,weekday,08:30,3,0.4
C03,Meiji jingumae,Chiyoda,weekday,09:00,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,09:30,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,10:00,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,10:30,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,11:00,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,11:30,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,12:00,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,12:30,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,13:00,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,13:30,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,14:00,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,14:30,1,0.0
C03,Meiji jingumae,Chiyoda,weekday,15:00,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,15:30,1,0.0
C03,Meiji jingumae,Chiyoda,weekday,16:00,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,16:30,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,17:00,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,17:30,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,18:00,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,18:30,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,19:00,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,19:30,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,20:00,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,20:30,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,21:00,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,21:30,1,0.0
C03,Meiji jingumae,Chiyoda,weekday,22:00,2,0.2
C03,Meiji jingumae,Chiyoda,weekday,22:30,1,0.0
C03,Meiji jingumae,Chiyoda,weekday,23:00,1,0.0
C03,Meiji jingumae,Chiyoda,weekday,23:30,1,0.0
C03,Meiji jingumae,Chiyoda,weekday,24:00:00,1,0.0
C03,Meiji jingumae,Chiyoda,weekday,24:30:00,1,0.0
C04,Omotesando,Chiyoda,holiday,05:00,1,0.0
C04,Omotesando,Chiyoda,holiday,05:30,1,0.0
C04,Omotesando,Chiyoda,holiday,06:00,1,0.0
C04,Omotesando,Chiyoda,holiday,06:30,1,0.0
C04,Omotesando,Chiyoda,holiday,07:00,1,0.0
C04,Omotesando,Chiyoda,holiday,07:30,1,0.0
C04,Omotesando,Chiyoda,holiday,08:00,1,0.0
C04,Omotesando,Chiyoda,holiday,08:30,2,0.2
C04,Omotesando,Chiyoda,holiday,09:00,2,0.2
C04,Omotesando,Chiyoda,holiday,09:30,2,0.2
C04,Omotesando,Chiyoda,holiday,10:00,2,0.2
C04,Omotesando,Chiyoda,holiday,10:30,2,0.2
C04,Omotesando,Chiyoda,holiday,11:00,2,0.2
C04,Omotesando,Chiyoda,holiday,11:30,2,0.2
C04,Omotesando,Chiyoda,holiday,12:00,2,0.2
C04,Omotesando,Chiyoda,holiday,12:30,2,0.2
C04,Omotesando,Chiyoda,holiday,13:00,2,0.2
C04,Omotesando,Chiyoda,holiday,13:30,2,0.2
C04,Omotesando,Chiyoda,holiday,14:00,2,0.2
C04,Omotesando,Chiyoda,holiday,14:30,2,0.2
C04,Omotesando,Chiyoda,holiday,15:00,2,0.2
C04,Omotesando,Chiyoda,holiday,15:30,2,0.2
C04,Omotesando,Chiyoda,holiday,16:00,2,0.2
C04,Omotesando,Chiyoda,holiday,16:30,2,0.2
C04,Omotesando,Chiyoda,holiday,17:00,2,0.2
C04,Omotesando,Chiyoda,holiday,17:30,2,0.2
C04,Omotesando,Chiyoda,holiday,18:00,2,0.2
C04,Omotesando,Chiyoda,holiday,18:30,2,0.2
C04,Omotesando,Chiyoda,holiday,19:00,1,0.0
C04,Omotesando,Chiyoda,holiday,19:30,2,0.2
C04,Omotesando,Chiyoda,holiday,20:00,2,0.2
C04,Omotesando,Chiyoda,holiday,20:30,1,0.0
C04,Omotesando,Chiyoda,holiday,21:00,1,0.0
C04,Omotesando,Chiyoda,holiday,21:30,1,0.0
C04,Omotesando,Chiyoda,holiday,22:00,1,0.0
C04,Omotesando,Chiyoda,holiday,22:30,1,0.0
C04,Omotesando,Chiyoda,holiday,23:00,1,0.0
C04,Omotesando,Chiyoda,holiday,23:30,1,0.0
C04,Omotesando,Chiyoda,holiday,24:00:00,1,0.0
C04,Omotesando,Chiyoda,weekday,05:00,1,0.0
C04,Omotesando,Chiyoda,weekday,05:30,1,0.0
C04,Omotesando,Chiyoda,weekday,06:00,2,0.2
C04,Omotesando,Chiyoda,weekday,06:30,2,0.2
C04,Omotesando,Chiyoda,weekday,07:00,2,0.2
C04,Omotesando,Chiyoda,weekday,07:30,3,0.4
C04,Omotesando,Chiyoda,weekday,08:00,3,0.4
C04,Omotesando,Chiyoda,weekday,08:30,3,0.4
C04,Omotesando,Chiyoda,weekday,09:00,2,0.2
C04,Omotesando,Chiyoda,weekday,09:30,2,0.2
C04,Omotesando,Chiyoda,weekday,10:00,2,0.2
C04,Omotesando,Chiyoda,weekday,10:30,2,0.2
C04,Omotesando,Chiyoda,weekday,11:00,2,0.2
C04,Omotesando,Chiyoda,weekday,11:30,2,0.2
C04,Omotesando,Chiyoda,weekday,12:00,2,0.2
C04,Omotesando,Chiyoda,weekday,12:30,2,0.2
C04,Omotesando,Chiyoda,weekday,13:00,2,0.2
C04,Omotesando,Chiyoda,weekday,13:30,1,0.0
C04,Omotesando,Chiyoda,weekday,14:00,2,0.2
C04,Omotesando,Chiyoda,weekday,14:30,1,0.0
C04,Omotesando,Chiyoda,weekday,15:00,2,0.2
C04,Omotesando,Chiyoda,weekday,15:30,1,0.0
C04,Omotesando,Chiyoda,weekday,16:00,1,0.0
C04,Omotesando,Chiyoda,weekday,16:30,2,0.2
C04,Omotesando,Chiyoda,weekday,17:00,2,0.2
C04,Omotesando,Chiyoda,weekday,17:30,2,0.2
C04,Omotesando,Chiyoda,weekday,18:00,2,0.2
C04,Omotesando,Chiyoda,weekday,18:30,2,0.2
C04,Omotesando,Chiyoda,weekday,19:00,2,0.2
C04,Omotesando,Chiyoda,weekday,19:30,2,0.2
C04,Omotesando,Chiyoda,weekday,20:00,2,0.2
C04,Omotesando,Chiyoda,weekday,20:30,2,0.2
C04,Omotesando,Chiyoda,weekday,21:00,2,0.2
C04,Omotesando,Chiyoda,weekday,21:30,1,0.0
C04,Omotesando,Chiyoda,weekday,22:00,2,0.2
C04,Omotesando,Chiyoda,weekday,22:30,1,0.0
C04,Omotesando,Chiyoda,weekday,23:00,1,0.0
C04,Omotesando,Chiyoda,weekday,23:30,1,0.0
C04,Omotesando,Chiyoda,weekday,24:00:00,1,0.0
C04,Omotesando,Chiyoda,weekday,24:30:00,1,0.0
C05,Nogizaka,Chiyoda,holiday,05:00,1,0.0
C05,Nogizaka,Chiyoda,holiday,05:30,1,0.0
C05,Nogizaka,Chiyoda,holiday,06:00,1,0.0
C05,Nogizaka,Chiyoda,holiday,06:30,1,0.0
C05,Nogizaka,Chiyoda,holiday,07:00,1,0.0
C05,Nogizaka,Chiyoda,holiday,07:30,1,0.0
C05,Nogizaka,Chiyoda,holiday,08:00,1,0.0
C05,Nogizaka,Chiyoda,holiday,08:30,1,0.0
C05,Nogizaka,Chiyoda,holiday,09:00,1,0.0
C05,Nogizaka,Chiyoda,holiday,09:30,1,0.0
C05,Nogizaka,Chiyoda,holiday,10:00,2,0.2
C05,Nogizaka,Chiyoda,holiday,10:30,2,0.2
C05,Nogizaka,Chiyoda,holiday,11:00,2,0.2
C05,Nogizaka,Chiyoda,holiday,11:30,2,0.2
C05,Nogizaka,Chiyoda,holiday,12:00,2,0.2
C05,Nogizaka,Chiyoda,holiday,12:30,2,0.2
C05,Nogizaka,Chiyoda,holiday,13:00,2,0.2
C05,Nogizaka,Chiyoda,holiday,13:30,2,0.2
C05,Nogizaka,Chiyoda,holiday,14:00,2,0.2
C05,Nogizaka,Chiyoda,holiday,14:30,2,0.2
C05,Nogizaka,Chiyoda,holiday,15:00,2,0.2
C05,Nogizaka,Chiyoda,holiday,15:30,2,0.2
C05,Nogizaka,Chiyoda,holiday,16:00,2,0.2
C05,Nogizaka,Chiyoda,holiday,16:30,2,0.2
C05,Nogizaka,Chiyoda,holiday,17:00,2,0.2
C05,Nogizaka,Chiyoda,holiday,17:30,2,0.2
C05,Nogizaka,Chiyoda,holiday,18:00,1,0.0
C05,Nogizaka,Chiyoda,holiday,18:30,2,0.2
C05,Nogizaka,Chiyoda,holiday,19:00,2,0.2
C05,Nogizaka,Chiyoda,holiday,19:30,1,0.0
C05,Nogizaka,Chiyoda,holiday,20:00,2,0.2
C05,Nogizaka,Chiyoda,holiday,20:30,1,0.0
C05,Nogizaka,Chiyoda,holiday,21:00,1,0.0
C05,Nogizaka,Chiyoda,holiday,21:30,1,0.0
C05,Nogizaka,Chiyoda,holiday,22:00,1,0.0
C05,Nogizaka,Chiyoda,holiday,22:30,1,0.0
C05,Nogizaka,Chiyoda,holiday,23:00,1,0.0
C05,Nogizaka,Chiyoda,holiday,23:30,1,0.0
C05,Nogizaka,Chiyoda,holiday,24:00:00,1,0.0
C05,Nogizaka,Chiyoda,weekday,05:00,1,0.0
C05,Nogizaka,Chiyoda,weekday,05:30,1,0.0
C05,Nogizaka,Chiyoda,weekday,06:00,1,0.0
C05,Nogizaka,Chiyoda,weekday,06:30,2,0.2
C05,Nogizaka,Chiyoda,weekday,07:00,2,0.2
C05,Nogizaka,Chiyoda,weekday,07:30,3,0.4
C05,Nogizaka,Chiyoda,weekday,08:00,3,0.4
C05,Nogizaka,Chiyoda,weekday,08:30,3,0.4
C05,Nogizaka,Chiyoda,weekday,09:00,2,0.2
C05,Nogizaka,Chiyoda,weekday,09:30,2,0.2
C05,Nogizaka,Chiyoda,weekday,10:00,2,0.2
C05,Nogizaka,Chiyoda,weekday,10:30,2,0.2
C05,Nogizaka,Chiyoda,weekday,11:00,2,0.2
C05,Nogizaka,Chiyoda,weekday,11:30,1,0.0
C05,Nogizaka,Chiyoda,weekday,12:00,2,0.2
C05,Nogizaka,Chiyoda,weekday,12:30,2,0.2
C05,Nogizaka,Chiyoda,weekday,13:00,2,0.2
C05,Nogizaka,Chiyoda,weekday,13:30,1,0.0
C05,Nogizaka,Chiyoda,weekday,14:00,1,0.0
C05,Nogizaka,Chiyoda,weekday,14:30,1,0.0
C05,Nogizaka,Chiyoda,weekday,15:00,1,0.0
C05,Nogizaka,Chiyoda,weekday,15:30,1,0.0
C05,Nogizaka,Chiyoda,weekday,16:00,1,0.0
C05,Nogizaka,Chiyoda,weekday,16:30,1,0.0
C05,Nogizaka,Chiyoda,weekday,17:00,2,0.2
C05,Nogizaka,Chiyoda,weekday,17:30,2,0.2
C05,Nogizaka,Chiyoda,weekday,18:00,2,0.2
C05,Nogizaka,Chiyoda,weekday,18:30,2,0.2
C05,Nogizaka,Chiyoda,weekday,19:00,2,0.2
C05,Nogizaka,Chiyoda,weekday,19:30,2,0.2
C05,Nogizaka,Chiyoda,weekday,20:00,2,0.2
C05,Nogizaka,Chiyoda,weekday,20:30,2,0.2
C05,Nogizaka,Chiyoda,weekday,21:00,2,0.2
C05,Nogizaka,Chiyoda,weekday,21:30,1,0.0
C05,Nogizaka,Chiyoda,weekday,22:00,1,0.0
C05,Nogizaka,Chiyoda,weekday,22:30,1,0.0
C05,Nogizaka,Chiyoda,weekday,23:00,1,0.0
C05,Nogizaka,Chiyoda,weekday,23:30,1,0.0
C05,Nogizaka,Chiyoda,weekday,24:00:00,1,0.0
C05,Nogizaka,Chiyoda,weekday,24:30:00,1,0.0
C06,Akasaka,Chiyoda,holiday,05:00,1,0.0
C06,Akasaka,Chiyoda,holiday,05:30,1,0.0
C06,Akasaka,Chiyoda,holiday,06:00,1,0.0
C06,Akasaka,Chiyoda,holiday,06:30,1,0.0
C06,Akasaka,Chiyoda,holiday,07:00,1,0.0
C06,Akasaka,Chiyoda,holiday,07:30,1,0.0
C06,Akasaka,Chiyoda,holiday,08:00,1,0.0
C06,Akasaka,Chiyoda,holiday,08:30,2,0.2
C06,Akasaka,Chiyoda,holiday,09:00,1,0.0
C06,Akasaka,Chiyoda,holiday,09:30,2,0.2
C06,Akasaka,Chiyoda,holiday,10:00,2,0.2
C06,Akasaka,Chiyoda,holiday,10:30,2,0.2
C06,Akasaka,Chiyoda,holiday,11:00,2,0.2
C06,Akasaka,Chiyoda,holiday,11:30,2,0.2
C06,Akasaka,Chiyoda,holiday,12:00,1,0.0
C06,Akasaka,Chiyoda,holiday,12:30,2,0.2
C06,Akasaka,Chiyoda,holiday,13:00,2,0.2
C06,Akasaka,Chiyoda,holiday,13:30,2,0.2
C06,Akasaka,Chiyoda,holiday,14:00,1,0.0
C06,Akasaka,Chiyoda,holiday,14:30,2,0.2
C06,Akasaka,Chiyoda,holiday,15:00,2,0.2
C06,Akasaka,Chiyoda,holiday,15:30,2,0.2
C06,Akasaka,Chiyoda,holiday,16:00,2,0.2
C06,Akasaka,Chiyoda,holiday,16:30,2,0.2
C06,Akasaka,Chiyoda,holiday,17:00,2,0.2
C06,Akasaka,Chiyoda,holiday,17:30,2,0.2
C06,Akasaka,Chiyoda,holiday,18:00,2,0.2
C06,Akasaka,Chiyoda,holiday,18:30,2,0.2
C06,Akasaka,Chiyoda,holiday,19:00,2,0.2
C06,Akasaka,Chiyoda,holiday,19:30,1,0.0
C06,Akasaka,Chiyoda,holiday,20:00,2,0.2
C06,Akasaka,Chiyoda,holiday,20:30,2,0.2
C06,Akasaka,Chiyoda,holiday,21:00,1,0.0
C06,Akasaka,Chiyoda,holiday,21:30,1,0.0
C06,Akasaka,Chiyoda,holiday,22:00,1,0.0
C06,Akasaka,Chiyoda,holiday,22:30,1,0.0
C06,Akasaka,Chiyoda,holiday,23:00,1,0.0
C06,Akasaka,Chiyoda,holiday,23:30,1,0.0
C06,Akasaka,Chiyoda,holiday,24:00:00,1,0.0
C06,Akasaka,Chiyoda,weekday,05:00,1,0.0
C06,Akasaka,Chiyoda,weekday,05:30,1,0.0
C06,Akasaka,Chiyoda,weekday,06:00,1,0.0
C06,Akasaka,Chiyoda,weekday,06:30,2,0.2
